epoch,accuracy,loss,val_accuracy,val_loss
0,0.04471544548869133,3.1683833599090576,0.10204081982374191,2.9824628829956055
1,0.11788617819547653,2.1804094314575195,0.08163265138864517,2.9571187496185303
2,0.2195121943950653,1.6320408582687378,0.040816325694322586,2.9310758113861084
3,0.3211382031440735,1.4133219718933105,0.06122449040412903,2.913682699203491
4,0.3455284535884857,1.1904889345169067,0.10204081982374191,2.8427655696868896
5,0.4065040647983551,0.9986523389816284,0.08163265138864517,2.8069841861724854
6,0.4593496024608612,0.892120361328125,0.10204081982374191,2.7680392265319824
7,0.47560974955558777,0.7781874537467957,0.12244898080825806,2.7082326412200928
8,0.5406504273414612,0.698186993598938,0.12244898080825806,2.6495120525360107
9,0.5691056847572327,0.6058944463729858,0.16326530277729034,2.5925722122192383
10,0.6544715166091919,0.5337048768997192,0.16326530277729034,2.532397747039795
11,0.6869918704032898,0.48697173595428467,0.18367347121238708,2.4965009689331055
12,0.727642297744751,0.4304946959018707,0.20408163964748383,2.4766030311584473
13,0.7479674816131592,0.39286503195762634,0.22448979318141937,2.467031478881836
14,0.7560975551605225,0.3644781708717346,0.22448979318141937,2.430323600769043
15,0.7764227390289307,0.35483115911483765,0.2448979616165161,2.424333333969116
16,0.8089430928230286,0.2890838086605072,0.2448979616165161,2.445183038711548
17,0.8170731663703918,0.2781980633735657,0.26530611515045166,2.4348878860473633
18,0.8536585569381714,0.25090911984443665,0.26530611515045166,2.4192447662353516
19,0.8658536672592163,0.23064659535884857,0.26530611515045166,2.428269147872925
20,0.8943089246749878,0.1914154291152954,0.26530611515045166,2.425546407699585
21,0.8983739614486694,0.18600770831108093,0.22448979318141937,2.4443047046661377
22,0.922764241695404,0.17859259247779846,0.22448979318141937,2.446894884109497
23,0.9146341681480408,0.16382069885730743,0.26530611515045166,2.429455518722534
24,0.9471544623374939,0.1370113641023636,0.2857142984867096,2.4236345291137695
25,0.9308943152427673,0.15342381596565247,0.26530611515045166,2.4189720153808594
26,0.9593495726585388,0.12905682623386383,0.2448979616165161,2.413303852081299
27,0.9756097793579102,0.1204964742064476,0.26530611515045166,2.4374184608459473
28,0.9471544623374939,0.11165530234575272,0.2857142984867096,2.443779468536377
29,0.9552845358848572,0.09830120950937271,0.2857142984867096,2.438373565673828
30,0.9918699264526367,0.08859600871801376,0.30612245202064514,2.4930717945098877
31,0.9878048896789551,0.07274273782968521,0.2857142984867096,2.522770404815674
32,0.9796748161315918,0.08104794472455978,0.26530611515045166,2.553849458694458
33,0.9878048896789551,0.07464683055877686,0.26530611515045166,2.5554466247558594
34,0.9959349632263184,0.06181810051202774,0.2857142984867096,2.546490430831909
35,0.9837398529052734,0.05874324589967728,0.2857142984867096,2.570704698562622
36,0.9878048896789551,0.05443670228123665,0.2857142984867096,2.6086835861206055
37,0.9959349632263184,0.051764775067567825,0.26530611515045166,2.6601083278656006
38,0.9796748161315918,0.06645958125591278,0.26530611515045166,2.602325201034546
39,0.9715447425842285,0.059520818293094635,0.2448979616165161,2.6253364086151123
40,0.9959349632263184,0.0542432963848114,0.2448979616165161,2.6612672805786133
41,0.9918699264526367,0.05111256241798401,0.2448979616165161,2.7091972827911377
42,0.9959349632263184,0.04289999604225159,0.26530611515045166,2.7003612518310547
43,0.9959349632263184,0.03674926981329918,0.2448979616165161,2.690668821334839
44,0.9918699264526367,0.034822817891836166,0.2448979616165161,2.7221555709838867
45,0.9959349632263184,0.039266861975193024,0.22448979318141937,2.755187749862671
46,0.9959349632263184,0.03661303222179413,0.2448979616165161,2.773175001144409
47,0.9959349632263184,0.032782573252916336,0.2448979616165161,2.772951602935791
48,1.0,0.03279533609747887,0.26530611515045166,2.7889513969421387
49,0.9918699264526367,0.028347494080662727,0.2448979616165161,2.8333070278167725
50,0.9959349632263184,0.031397633254528046,0.26530611515045166,2.863233804702759
51,0.9918699264526367,0.026128703728318214,0.26530611515045166,2.8897953033447266
52,0.9959349632263184,0.026122411713004112,0.26530611515045166,2.8906466960906982
53,0.9959349632263184,0.027278456836938858,0.2448979616165161,2.8623650074005127
54,0.9756097793579102,0.038764674216508865,0.26530611515045166,2.827826738357544
55,0.9878048896789551,0.038134001195430756,0.3265306055545807,2.7962594032287598
56,0.9959349632263184,0.031041627749800682,0.30612245202064514,2.807196855545044
57,0.9959349632263184,0.030645888298749924,0.26530611515045166,2.8329100608825684
58,0.9878048896789551,0.032624751329422,0.26530611515045166,2.832019090652466
59,1.0,0.023244326934218407,0.26530611515045166,2.8972721099853516
60,0.9918699264526367,0.027807064354419708,0.26530611515045166,2.924149513244629
61,1.0,0.01929805614054203,0.26530611515045166,2.9325194358825684
62,0.9918699264526367,0.0247882679104805,0.26530611515045166,2.8982977867126465
63,0.9959349632263184,0.023329149931669235,0.2448979616165161,2.905792236328125
64,1.0,0.020188169553875923,0.2448979616165161,2.9872853755950928
65,1.0,0.0219582412391901,0.26530611515045166,3.0005431175231934
66,1.0,0.023054232820868492,0.2857142984867096,3.0592916011810303
67,0.9959349632263184,0.02224547229707241,0.26530611515045166,3.0874593257904053
68,0.9959349632263184,0.023863855749368668,0.2857142984867096,3.0045809745788574
69,1.0,0.020224252715706825,0.22448979318141937,2.990370750427246
70,0.9837398529052734,0.02662518620491028,0.22448979318141937,3.0014543533325195
71,1.0,0.016235217452049255,0.26530611515045166,3.024416446685791
72,0.9918699264526367,0.025112027302384377,0.2448979616165161,3.070615768432617
73,1.0,0.017697246745228767,0.2448979616165161,3.1255412101745605
74,1.0,0.019354308024048805,0.22448979318141937,3.1017067432403564
75,1.0,0.017989378422498703,0.20408163964748383,3.0940401554107666
76,0.9959349632263184,0.013647402636706829,0.22448979318141937,3.124755859375
77,0.9959349632263184,0.015050443820655346,0.2448979616165161,3.1853413581848145
78,0.9959349632263184,0.013568077236413956,0.2448979616165161,3.189314126968384
79,1.0,0.014340861700475216,0.2448979616165161,3.195084810256958
