epoch,accuracy,loss,val_accuracy,val_loss
0,0.04471544548869133,3.2327463626861572,0.1428571492433548,2.8316447734832764
1,0.1991869956254959,2.12709903717041,0.1428571492433548,2.8464138507843018
2,0.2601625919342041,1.6875556707382202,0.08163265138864517,2.8438174724578857
3,0.3048780560493469,1.4074612855911255,0.10204081982374191,2.7884769439697266
4,0.34959349036216736,1.144181728363037,0.10204081982374191,2.743546724319458
5,0.3861788511276245,1.0211827754974365,0.10204081982374191,2.7362122535705566
6,0.4186991751194,0.8839266300201416,0.08163265138864517,2.705930233001709
7,0.48373982310295105,0.7931645512580872,0.12244898080825806,2.6635711193084717
8,0.5691056847572327,0.6637085676193237,0.16326530277729034,2.6399569511413574
9,0.5894308686256409,0.6215720772743225,0.12244898080825806,2.6070404052734375
10,0.6097561120986938,0.5451512336730957,0.12244898080825806,2.5604846477508545
11,0.630081295967102,0.5306616425514221,0.1428571492433548,2.5273542404174805
12,0.6788617968559265,0.4175121784210205,0.16326530277729034,2.473081350326538
13,0.7642276287078857,0.3818637430667877,0.20408163964748383,2.449930191040039
14,0.7682926654815674,0.34956789016723633,0.22448979318141937,2.4537341594696045
15,0.7357723712921143,0.33421531319618225,0.2448979616165161,2.4691553115844727
16,0.7764227390289307,0.3087999224662781,0.26530611515045166,2.444645881652832
17,0.8414633870124817,0.30498337745666504,0.22448979318141937,2.446875810623169
18,0.8658536672592163,0.25092896819114685,0.26530611515045166,2.4557442665100098
19,0.8902438879013062,0.23382140696048737,0.2448979616165161,2.459869146347046
20,0.9105691313743591,0.19526876509189606,0.18367347121238708,2.4294381141662598
21,0.9186992049217224,0.1863653063774109,0.20408163964748383,2.389129877090454
22,0.9186992049217224,0.16800905764102936,0.20408163964748383,2.4079763889312744
23,0.9430894255638123,0.1489458531141281,0.22448979318141937,2.3905107975006104
24,0.9065040946006775,0.14891527593135834,0.26530611515045166,2.394289970397949
25,0.9512194991111755,0.1351059377193451,0.26530611515045166,2.443826675415039
26,0.9512194991111755,0.1285369098186493,0.26530611515045166,2.4719409942626953
27,0.9756097793579102,0.10420715063810349,0.2448979616165161,2.4677505493164062
28,0.9634146094322205,0.10064730793237686,0.26530611515045166,2.4894447326660156
29,0.9796748161315918,0.09603279829025269,0.26530611515045166,2.4820382595062256
30,0.9674796462059021,0.10029052197933197,0.26530611515045166,2.51397442817688
31,0.9796748161315918,0.09184758365154266,0.22448979318141937,2.537048101425171
32,0.9552845358848572,0.08105571568012238,0.22448979318141937,2.5116660594940186
33,0.9878048896789551,0.07098454982042313,0.20408163964748383,2.534191846847534
34,0.9756097793579102,0.06831151992082596,0.22448979318141937,2.5581252574920654
35,0.9878048896789551,0.06463418900966644,0.22448979318141937,2.5551464557647705
36,0.9837398529052734,0.06315359473228455,0.20408163964748383,2.568844795227051
37,1.0,0.049749065190553665,0.20408163964748383,2.5778720378875732
38,0.9959349632263184,0.055407218635082245,0.2448979616165161,2.563316822052002
39,0.9878048896789551,0.04595617949962616,0.2448979616165161,2.529771566390991
40,0.9918699264526367,0.04292871803045273,0.26530611515045166,2.5381195545196533
41,0.9878048896789551,0.04339416325092316,0.2448979616165161,2.573296546936035
42,1.0,0.03804811090230942,0.26530611515045166,2.612060785293579
43,0.9959349632263184,0.03673553094267845,0.18367347121238708,2.657557487487793
44,1.0,0.0331551693379879,0.16326530277729034,2.680891752243042
45,0.9756097793579102,0.03390916809439659,0.22448979318141937,2.72370982170105
46,1.0,0.03448926657438278,0.22448979318141937,2.7432923316955566
47,1.0,0.029509328305721283,0.20408163964748383,2.7435567378997803
48,0.9959349632263184,0.025390664115548134,0.20408163964748383,2.7445380687713623
49,0.9959349632263184,0.02758787013590336,0.20408163964748383,2.7918314933776855
50,0.9959349632263184,0.026140933856368065,0.16326530277729034,2.830230474472046
51,1.0,0.02098844386637211,0.18367347121238708,2.8274614810943604
52,0.9918699264526367,0.026346663013100624,0.18367347121238708,2.8005168437957764
53,0.9959349632263184,0.022970354184508324,0.16326530277729034,2.8099453449249268
54,0.9959349632263184,0.020250700414180756,0.20408163964748383,2.792325973510742
55,1.0,0.020588545128703117,0.22448979318141937,2.8147268295288086
56,0.9918699264526367,0.02432306483387947,0.22448979318141937,2.8400115966796875
57,1.0,0.017486829310655594,0.22448979318141937,2.8837063312530518
58,1.0,0.020082734525203705,0.18367347121238708,2.9048678874969482
59,0.9959349632263184,0.01805962435901165,0.18367347121238708,2.929201602935791
60,1.0,0.017926732078194618,0.22448979318141937,2.931145429611206
61,1.0,0.017473872750997543,0.22448979318141937,2.924318313598633
62,1.0,0.01547303143888712,0.22448979318141937,2.9480836391448975
63,1.0,0.01483939215540886,0.22448979318141937,2.9633471965789795
64,1.0,0.015634287148714066,0.2448979616165161,2.9802937507629395
65,1.0,0.010975943878293037,0.22448979318141937,3.002197504043579
66,0.9959349632263184,0.018084805458784103,0.20408163964748383,3.0168073177337646
67,1.0,0.018413465470075607,0.18367347121238708,2.9584858417510986
68,0.9959349632263184,0.019254084676504135,0.16326530277729034,3.002615213394165
69,1.0,0.014722672291100025,0.22448979318141937,3.0374250411987305
70,1.0,0.01580243557691574,0.2448979616165161,3.0627007484436035
71,1.0,0.019131114706397057,0.22448979318141937,3.032838821411133
72,1.0,0.01552856620401144,0.22448979318141937,3.0841541290283203
73,1.0,0.013345999643206596,0.22448979318141937,3.1152665615081787
74,1.0,0.012938633561134338,0.20408163964748383,3.1417484283447266
75,1.0,0.0119773605838418,0.20408163964748383,3.062762498855591
76,1.0,0.010616166517138481,0.20408163964748383,3.068009376525879
77,1.0,0.00935671292245388,0.22448979318141937,3.118199348449707
78,1.0,0.009842964820563793,0.22448979318141937,3.1568856239318848
79,1.0,0.01198287308216095,0.22448979318141937,3.1814839839935303
