epoch,accuracy,loss,val_accuracy,val_loss
70,1.0,0.013077572919428349,0.30612245202064514,2.9100799560546875
71,1.0,0.011336136609315872,0.30612245202064514,2.951308488845825
72,1.0,0.011651197448372841,0.26530611515045166,2.958711624145508
73,1.0,0.011182071641087532,0.26530611515045166,2.9473612308502197
74,1.0,0.011439267545938492,0.3265306055545807,2.9485790729522705
75,1.0,0.009757639840245247,0.3265306055545807,2.963369607925415
76,1.0,0.00936658214777708,0.3265306055545807,2.9772307872772217
77,1.0,0.008537618443369865,0.30612245202064514,3.017601728439331
78,0.9959349632263184,0.009511666372418404,0.30612245202064514,3.001955032348633
79,1.0,0.009579249657690525,0.26530611515045166,2.9607505798339844
